Date,Close/Last,Volume,Open,High,Low,Day
10/07/2020,159.78,86188780,156.75,160.00,156.62,158
10/08/2020,159.53,63482280,161.25,161.66,158.75,159
10/09/2020,164.33,98157420,160.50,164.45,159.89,160
10/12/2020,172.15,167283960,167.50,174.81,166.98,161
10/13/2020,172.18,114893940,173.40,174.62,171.21,162
10/14/2020,168.19,116578320,172.35,173.24,167.00,163
10/15/2020,166.93,104468960,164.60,167.79,164.00,164
10/16/2020,163.64,129487060,168.16,169.98,158.00,165
10/19/2020,160.36,104472520,164.98,166.45,159.64,166
10/20/2020,160.85,90193560,161.11,163.30,159.60,167
10/21/2020,159.25,91854720,160.63,161.69,158.00,168
10/22/2020,158.82,84240100,159.49,159.94,156.10,169
10/23/2020,160.22,69333740,159.55,160.27,157.00,170
10/26/2020,160.35,118023020,159.94,164.15,157.67,171
10/27/2020,164.32,85820940,161.25,164.58,160.57,172
10/28/2020,158.14,111766600,162.47,163.20,158.12,173
10/29/2020,160.55,131930580,160.06,162.86,158.20,174
10/30/2020,151.81,167921620,157.89,158.35,150.95,175
11/02/2020,150.22,145147000,153.09,153.99,147.51,176
11/03/2020,152.42,97957600,150.93,153.75,149.05,177
11/04/2020,162.06,136780820,158.00,162.24,156.99,178
11/05/2020,166.10,115785700,166.00,168.34,164.44,179
11/06/2020,165.57,92946600,165.23,166.10,161.60,180
11/09/2020,157.19,143808120,161.55,164.45,155.61,181
11/10/2020,151.75,131819120,154.75,155.70,150.97,182
11/11/2020,156.87,87338460,153.09,156.96,152.50,183
11/12/2020,155.51,87424160,158.00,158.79,154.30,184
11/13/2020,156.44,75251740,156.10,157.09,154.27,185
11/16/2020,156.55,76173520,154.66,157.14,153.63,186
11/17/2020,156.78,68894700,159.18,159.46,156.76,187
11/18/2020,155.27,58336720,156.70,157.00,155.26,188
11/19/2020,155.85,60205400,155.27,156.25,154.05,189
11/20/2020,154.97,67602760,155.85,156.64,154.90,190
11/23/2020,154.92,94177740,155.84,156.99,153.27,191
11/24/2020,155.90,72042040,155.03,156.71,154.31,192
11/25/2020,159.25,75808060,157.09,159.90,157.01,193
11/27/2020,159.77,47857340,160.56,160.81,159.50,194
11/30/2020,158.40,81278320,160.42,161.42,156.28,195
12/01/2020,161.00,90887640,159.43,162.45,157.86,196
12/02/2020,160.18,62586080,161.08,161.60,158.66,197
12/03/2020,159.34,57840780,160.27,161.43,159.07,198
12/04/2020,158.13,58272220,159.91,159.91,157.94,199
12/07/2020,157.90,55026320,157.82,159.04,157.08,200
12/08/2020,158.86,65726060,157.95,159.21,156.00,201
12/09/2020,155.21,82016720,158.39,158.72,154.40,202
12/10/2020,155.07,60603720,154.45,157.11,153.80,203
12/11/2020,155.82,61293900,154.83,155.93,153.64,204
12/14/2020,157.85,83115880,157.15,159.52,156.30,205
12/15/2020,158.26,66473720,159.05,159.43,156.52,206
12/16/2020,162.05,88552320,158.80,162.35,158.18,207
12/17/2020,161.80,69486940,162.50,163.18,161.05,208
12/18/2020,160.08,119914260,162.20,162.47,158.58,209
12/21/2020,160.31,76736920,160.00,161.35,158.30,210
12/22/2020,160.33,47635620,160.14,161.10,159.00,211
12/23/2020,159.26,41875740,160.25,160.51,159.21,212
12/24/2020,158.63,29038340,159.70,160.10,158.45,213
12/28/2020,164.20,113735740,159.70,165.20,158.63,214
12/29/2020,166.10,97458660,165.50,167.53,164.06,215
12/30/2020,164.29,64186200,167.05,167.11,164.12,216
12/31/2020,162.85,59144120,163.75,164.15,162.06,217
01/04/2021,159.33,88228980,163.50,163.60,157.20,218
01/05/2021,160.93,53110960,158.30,161.17,158.25,219
01/06/2021,156.92,87896300,157.32,159.88,156.56,220
01/07/2021,158.11,70290900,157.85,160.43,157.75,221
01/08/2021,159.14,70754880,159.00,159.53,157.11,222
01/11/2021,155.71,73381900,157.40,157.82,155.50,223
01/12/2021,156.04,70291640,156.00,157.11,154.30,224
01/13/2021,158.29,66424880,156.42,159.50,156.10,225
01/14/2021,156.37,61418380,158.38,158.90,156.03,226
01/15/2021,155.21,84879900,156.15,157.13,154.76,227
01/19/2021,156.04,66102840,155.35,157.25,154.80,228
01/20/2021,163.17,106196700,159.10,163.99,158.75,229
01/21/2021,165.35,98901020,164.65,167.43,164.48,230
01/22/2021,164.61,56438280,165.22,166.10,164.16,231
01/25/2021,164.70,74995160,166.43,168.19,162.16,232
01/26/2021,166.31,59104700,164.82,166.90,164.14,233
01/27/2021,161.63,93203160,167.07,167.33,160.35,234
01/28/2021,161.88,62984560,161.75,165.08,161.43,235
01/29/2021,160.31,85871120,161.50,161.85,159.23,236
02/01/2021,167.14,83204240,162.12,167.51,161.75,237
02/02/2021,169.00,141972740,169.00,171.39,168.06,238
02/03/2021,165.63,141775620,171.25,171.70,165.43,239
02/04/2021,166.55,73413220,166.50,167.35,163.89,240
02/05/2021,167.61,72416160,165.95,168.85,165.14,241
02/08/2021,166.15,65147820,167.93,168.25,165.20,242
02/09/2021,165.25,44070520,165.62,166.90,164.89,243
02/10/2021,164.33,63031000,165.70,165.90,162.70,244
02/11/2021,163.11,46028340,164.60,164.60,162.40,245
02/12/2021,163.89,46706780,162.50,164.01,161.67,246
02/16/2021,163.45,51494420,162.70,165.42,162.68,247
02/17/2021,165.43,66041980,163.18,166.05,162.98,248
02/18/2021,166.41,60672140,164.12,166.90,163.70,249
02/19/2021,162.50,86103680,166.41,166.68,162.29,250
02/22/2021,159.04,70313580,160.41,161.62,158.61,251
02/23/2021,159.73,93544440,156.35,160.24,154.68,252
02/24/2021,157.98,60225500,158.34,158.56,156.27,253
02/25/2021,152.86,90676020,156.84,158.91,152.39,254
02/26/2021,154.65,85518600,154.76,156.12,151.84,255
03/01/2021,157.31,54679260,156.39,157.48,154.90,256
03/02/2021,154.73,51915240,157.17,158.18,154.36,257
